,tau-testis,gini-testis,RNA tissue specificity,RNA tissue distribution
ENSG00000204379,0.9986291197806593,0.9759879680531065,Tissue enriched,Detected in single
ENSG00000147381,0.9903732124171608,0.9685635215774455,Group enriched,Detected in some
ENSG00000176299,0.9994285714285713,0.9793028322440089,Tissue enriched,Detected in single
ENSG00000175877,0.9992505854800937,0.9816675480345491,Tissue enriched,Detected in some
ENSG00000186452,0.9986935017264443,0.9749702364079595,Tissue enriched,Detected in some
ENSG00000186075,0.9989096543412974,0.9767064304369311,Tissue enriched,Detected in some
ENSG00000134940,0.9971053536627299,0.9186358625317546,Tissue enriched,Detected in some
ENSG00000226023,1.0,0.9803921568627452,Tissue enriched,Detected in single
ENSG00000222036,0.9895,0.9668916747026683,Group enriched,Detected in some
ENSG00000165059,0.9988632284312553,0.980017615325333,Tissue enriched,Detected in single
ENSG00000189252,0.9987878088201338,0.9799576943416182,Tissue enriched,Detected in single
ENSG00000185294,0.9989435336976322,0.9804363930230993,Tissue enriched,Detected in some
ENSG00000274175,0.9916517590936194,0.9621212121212124,Group enriched,Detected in some
ENSG00000123594,0.9987704918032787,0.978994748687172,Tissue enriched,Detected in single
ENSG00000206181,0.9990000000000001,0.9771241830065358,Tissue enriched,Detected in single
ENSG00000161652,0.9979632389468459,0.9645682984088337,Tissue enriched,Detected in some
ENSG00000198798,0.9919024390243902,0.9682734204793031,Group enriched,Detected in some
ENSG00000269405,0.9821751845146915,0.9569337442218797,Group enriched,Detected in some
ENSG00000165496,0.9973698432714827,0.9658479960899315,Tissue enriched,Detected in some
ENSG00000276581,1.0,0.9772727272727273,Tissue enriched,Detected in single
ENSG00000273291,0.9888226527570788,0.733653007846556,Tissue enriched,Detected in some
ENSG00000236761,0.9939655172413795,0.914946110894689,Tissue enriched,Detected in single
ENSG00000224107,0.9991386735572781,0.9753246753246754,Tissue enriched,Detected in single
ENSG00000159289,0.990828025477707,0.9625824128778151,Group enriched,Detected in some
ENSG00000179580,0.9992583309889772,0.9817525276841597,Tissue enriched,Detected in some
ENSG00000234776,0.9981869003550654,0.9693481461651721,Tissue enriched,Detected in some
ENSG00000180116,0.9990685543964233,0.9809804601688057,Tissue enriched,Detected in single
ENSG00000129873,1.0,0.9803921568627452,Tissue enriched,Detected in single
ENSG00000204007,0.9992233009708739,0.9785596481583287,Tissue enriched,Detected in single
ENSG00000162763,0.9982013464206793,0.9736650264260982,Tissue enriched,Detected in some
ENSG00000284609,1.0,0.9772727272727273,Tissue enriched,Detected in single
ENSG00000142538,0.9726829268292683,0.9322821912270063,Group enriched,Detected in some
ENSG00000198021,0.999290780141844,0.9790491539081387,Tissue enriched,Detected in single
ENSG00000141255,0.996177023261841,0.9047422111938239,Tissue enriched,Detected in some
ENSG00000153060,0.9954163071613455,0.8669458495729334,Tissue enriched,Detected in some
ENSG00000215372,0.993953488372093,0.9712885154061623,Group enriched,Detected in some
ENSG00000278139,0.9977678571428572,0.9685221283661827,Tissue enriched,Detected in some
ENSG00000154438,0.9994779158400334,0.9828753484667463,Tissue enriched,Detected in single
ENSG00000138483,0.9989888156886778,0.9798387096774195,Tissue enriched,Detected in some
ENSG00000120289,0.9881568285233435,0.9696289966531371,Group enriched,Detected in some
ENSG00000126856,0.9983333333333333,0.9728506787330318,Tissue enriched,Detected in single
ENSG00000120329,0.9923237054384604,0.7577157802964254,Tissue enriched,Detected in single
ENSG00000122145,0.9944928278688525,0.9701943029617053,Group enriched,Detected in some
ENSG00000152086,0.9924140147862432,0.9093660814667472,Group enriched,Detected in some
ENSG00000183862,1.0,0.9803921568627452,Tissue enriched,Detected in single
ENSG00000182308,0.9944918032786876,0.8574142038503638,Tissue enriched,Detected in some
ENSG00000101448,0.9846012156934979,0.9557245916345829,Group enriched,Detected in some
ENSG00000161594,0.9949445371551969,0.8583819295785045,Tissue enriched,Detected in some
ENSG00000143194,0.9964935745657629,0.9239840614104482,Tissue enriched,Detected in some
ENSG00000188425,0.9971070395371262,0.963225806451613,Tissue enriched,Detected in single
ENSG00000181781,0.9815568862275446,0.9430089792926515,Group enriched,Detected in some
ENSG00000167014,0.9980100445370985,0.9747810664006207,Tissue enriched,Detected in some
ENSG00000131379,0.996551541195819,0.9273762290840093,Tissue enriched,Detected in some
ENSG00000180697,0.9993627990499914,0.9826640333552774,Tissue enriched,Detected in some
ENSG00000205916,0.989771689497717,0.9659380368461581,Group enriched,Detected in some
ENSG00000092345,0.9988529369593271,0.9782455831941641,Tissue enriched,Detected in some
ENSG00000135436,0.994997173544375,0.8427792218860526,Tissue enriched,Detected in some
ENSG00000177294,0.9965289394446307,0.8916468590831921,Tissue enriched,Detected in some
ENSG00000169953,0.9978021978021977,0.970491166763735,Tissue enriched,Detected in single
ENSG00000099399,0.9985804560857222,0.9780661746413468,Tissue enriched,Detected in some
ENSG00000168454,0.998787334381316,0.9794272547728768,Tissue enriched,Detected in some
ENSG00000234511,0.9951341756291122,0.9020850497496671,Tissue enriched,Detected in some
ENSG00000283434,0.9992981908920773,0.9811292938227925,Tissue enriched,Detected in single
ENSG00000205944,0.9938860103626944,0.9698101462807347,Group enriched,Detected in some
ENSG00000248099,0.9975490367714503,0.9494791479363707,Tissue enriched,Detected in some
ENSG00000180336,0.9922708768841454,0.8210357891639388,Tissue enriched,Detected in some
ENSG00000176732,0.9938449893432664,0.823150575629773,Tissue enriched,Detected in some
ENSG00000198573,0.9990392121539663,0.9814153365330951,Tissue enriched,Detected in some
ENSG00000268447,0.9982804232804232,0.9748696064485536,Tissue enriched,Detected in single
ENSG00000196900,0.9976580796252928,0.9729601518026567,Tissue enriched,Detected in some
ENSG00000198326,0.9985981854289164,0.9771652431707489,Tissue enriched,Detected in some
ENSG00000283599,0.9991306237774397,0.9756347256347255,Tissue enriched,Detected in single
ENSG00000262874,0.9947877259352671,0.9125768796284675,Tissue enriched,Detected in some
ENSG00000187658,0.9970622370520817,0.9623252435998304,Tissue enriched,Detected in some
ENSG00000185955,0.9882350542370122,0.7425544836607414,Tissue enriched,Detected in some
ENSG00000106648,0.9980327868852459,0.9756144393241171,Tissue enriched,Detected in some
ENSG00000136449,0.9898853266575143,0.7582119254109034,Tissue enriched,Detected in some
ENSG00000197849,0.9906789638932502,0.7735765406295521,Tissue enriched,Detected in single
ENSG00000184361,0.9976535497986492,0.9714262321925657,Tissue enriched,Detected in some
ENSG00000227868,0.9969030020233722,0.8967331875341717,Tissue enriched,Detected in some
ENSG00000215910,0.9961427193828354,0.9508448540706604,Tissue enriched,Detected in some
ENSG00000104901,0.9978321239810088,0.9489973844812554,Tissue enriched,Detected in some
ENSG00000178997,0.9956573661925958,0.9443506164499238,Tissue enriched,Detected in some
ENSG00000198173,0.997721518987342,0.9710338680926918,Tissue enriched,Detected in single
ENSG00000214686,0.9985484972677595,0.9787775891341253,Tissue enriched,Detected in single
ENSG00000221867,0.9988473360655739,0.9805745231928418,Tissue enriched,Detected in single
ENSG00000183706,0.998074074074074,0.9735029146793852,Tissue enriched,Detected in single
ENSG00000177202,0.9958207915619784,0.9174825447595274,Tissue enriched,Detected in some
ENSG00000203926,0.9987308302485458,0.9805872126714317,Tissue enriched,Detected in single
ENSG00000179363,0.9924013227327099,0.8130735029798504,Tissue enriched,Detected in some
ENSG00000163467,0.9982918283068448,0.9672234425699404,Tissue enriched,Detected in some
ENSG00000111254,0.9876573417067674,0.7361827448347424,Tissue enriched,Detected in some
ENSG00000163046,0.9975,0.9700435729847499,Tissue enriched,Detected in single
ENSG00000105146,0.9862477231329694,0.6836565636877496,Tissue enriched,Detected in many
ENSG00000221843,0.9875027567448361,0.7049577279816139,Tissue enriched,Detected in some
ENSG00000171060,0.9960916295733364,0.9406589615318268,Tissue enriched,Detected in some
ENSG00000163749,0.9944486692015212,0.9213352007469653,Tissue enriched,Detected in some
ENSG00000269586,0.9985155863433943,0.9736363636363634,Tissue enriched,Detected in single
ENSG00000204165,0.995222875210503,0.9039589442815248,Tissue enriched,Detected in some
ENSG00000203933,0.9988027261005711,0.9808309407194731,Tissue enriched,Detected in single
ENSG00000226372,0.9992857142857143,0.9790398918187966,Tissue enriched,Detected in single
ENSG00000172717,0.9961132917724926,0.9478790475607519,Tissue enriched,Detected in some
ENSG00000277322,0.9987080103359173,0.9742822966507176,Tissue enriched,Detected in single
ENSG00000215262,0.9981323926125752,0.9776392961876832,Tissue enriched,Detected in single
ENSG00000244624,0.9888888888888889,0.9663865546218489,Group enriched,Detected in some
ENSG00000165131,0.9950665501824353,0.8776914108045084,Tissue enriched,Detected in some
ENSG00000213401,0.97906379616828,0.908431472947602,Group enriched,Detected in some
ENSG00000229665,1.0,0.9803921568627452,Tissue enriched,Detected in single
ENSG00000128276,0.9913675213675214,0.8764413227977756,Tissue enriched,Detected in some
ENSG00000131721,0.9965787598004276,0.9657693200278485,Tissue enriched,Detected in some
ENSG00000139797,0.9987923799172781,0.979555137497925,Tissue enriched,Detected in some
ENSG00000092200,0.9853495383455805,0.8577757109990698,Group enriched,Detected in some
ENSG00000125900,0.986670752259843,0.910930052100654,Group enriched,Detected in some
ENSG00000174015,0.9991125354369531,0.9818922276931572,Tissue enriched,Detected in some
ENSG00000182896,0.9974517964834793,0.9673802979892954,Tissue enriched,Detected in single
ENSG00000278848,0.9903769045709705,0.9562084257206211,Group enriched,Detected in some
ENSG00000179636,0.9978394959923469,0.9465949820788531,Tissue enriched,Detected in some
ENSG00000184108,0.9991861411463784,0.9821272885789016,Tissue enriched,Detected in single
ENSG00000284622,0.9883720930232558,0.9621212121212119,Group enriched,Detected in some
ENSG00000275249,1.0,0.9772727272727273,Tissue enriched,Detected in single
ENSG00000183559,0.9991034836065574,0.9820788530465949,Tissue enriched,Detected in some
ENSG00000164123,0.9969453212503819,0.9654619152170243,Tissue enriched,Detected in single
ENSG00000125823,0.9949333333333334,0.9445139758030872,Tissue enriched,Detected in single
ENSG00000204019,0.9988790808462941,0.9805806451612904,Tissue enriched,Detected in some
ENSG00000106336,0.9891341384924085,0.7636200716845876,Tissue enriched,Detected in some
ENSG00000234828,0.9982037193575654,0.9773627617430676,Tissue enriched,Detected in single
ENSG00000197172,0.997948717948718,0.9724882200942393,Tissue enriched,Detected in single
ENSG00000143450,0.9915626704308493,0.8031174460281738,Tissue enriched,Detected in some
ENSG00000151846,0.9894038455344772,0.7915543921779973,Tissue enriched,Detected in some
ENSG00000164744,0.9968698604700514,0.9666023842917253,Tissue enriched,Detected in some
ENSG00000177414,0.997525518094649,0.9695046712497795,Tissue enriched,Detected in some
ENSG00000176605,0.9933333333333333,0.9689542483660134,Group enriched,Detected in some
ENSG00000269058,0.9949240487291323,0.9224055138127789,Tissue enriched,Detected in some
ENSG00000124490,0.9965277357691613,0.9555813131114692,Tissue enriched,Detected in some
ENSG00000188120,0.9873846153846154,0.9626341102478726,Group enriched,Detected in some
ENSG00000163793,0.985245901639344,0.9107195129090804,Group enriched,Detected in some
ENSG00000173401,0.9929896462467656,0.8513701005896637,Tissue enriched,Detected in some
ENSG00000179938,0.9988235294117647,0.9771241830065363,Tissue enriched,Detected in single
ENSG00000277745,0.9956992672825742,0.9520493956910141,Tissue enriched,Detected in single
ENSG00000283039,1.0,0.9772727272727273,Tissue enriched,Detected in single
ENSG00000182315,0.9983783783783784,0.9745098039215687,Tissue enriched,Detected in single
ENSG00000114487,0.9970335675253706,0.9605879292403745,Tissue enriched,Detected in some
ENSG00000235608,0.9925925925925927,0.9697933227344993,Group enriched,Detected in some
ENSG00000204704,1.0,0.9803921568627452,Tissue enriched,Detected in single
ENSG00000181609,0.9967441860465114,0.9631372549019608,Tissue enriched,Detected in single
ENSG00000185888,0.9904761904761905,0.9601518026565465,Group enriched,Detected in some
ENSG00000150783,0.9915017270683701,0.7964331391217851,Tissue enriched,Detected in some
ENSG00000240021,0.9943394839373662,0.8435125448028675,Tissue enriched,Detected in some
ENSG00000244219,0.9942123908386888,0.9113332110764716,Tissue enriched,Detected in some
ENSG00000175518,0.9902358805694017,0.769979086127131,Tissue enriched,Detected in some
ENSG00000134007,0.9923731042342419,0.7942076760065928,Tissue enriched,Detected in some
ENSG00000197140,0.9910708057202648,0.7698835865991291,Tissue enriched,Detected in some
ENSG00000130783,0.9932279909706554,0.8527259610429765,Tissue enriched,Detected in some
ENSG00000283755,0.9973421926910297,0.9691142191142192,Tissue enriched,Detected in single
ENSG00000216649,0.9968750000000001,0.9673202614379084,Tissue enriched,Detected in single
ENSG00000179168,0.9944055671429408,0.8824639670555938,Tissue enriched,Detected in some
ENSG00000143452,0.9964316450116492,0.9250873443913028,Tissue enriched,Detected in some
ENSG00000198681,0.9979356405585914,0.9747453310696097,Tissue enriched,Detected in single
ENSG00000196589,0.9988372093023257,0.975108225108225,Tissue enriched,Detected in single
ENSG00000184313,0.9907144153408741,0.7807477487746497,Tissue enriched,Detected in some
ENSG00000239810,1.0,0.9772727272727273,Tissue enriched,Detected in single
ENSG00000005189,0.9886316830051897,0.817682907373728,Group enriched,Detected in some
ENSG00000173464,0.9941859568496215,0.9744175627240141,Group enriched,Detected in some
ENSG00000243978,0.9933574622099214,0.8787490310655299,Tissue enriched,Detected in some
ENSG00000039600,0.9964127290260368,0.9640054801345124,Tissue enriched,Detected in some
ENSG00000247595,0.994887057387057,0.9052087583299333,Tissue enriched,Detected in some
ENSG00000169777,0.9983076923076922,0.9692671394799055,Tissue enriched,Detected in single
ENSG00000126467,0.9947770431422271,0.8991259686429991,Tissue enriched,Detected in some
ENSG00000276017,0.9948504983388703,0.9520202020202018,Tissue enriched,Detected in single
ENSG00000241149,0.9985255570117955,0.9779958370502526,Tissue enriched,Detected in single
ENSG00000184378,0.9847775175644029,0.6749278783110413,Tissue enriched,Detected in many
ENSG00000168594,0.9984121534632221,0.9763261221033182,Tissue enriched,Detected in some
ENSG00000180777,0.9921529018724269,0.8870450785773365,Tissue enriched,Detected in some
ENSG00000152430,0.9984312495097655,0.9790463445555713,Tissue enriched,Detected in some
ENSG00000137948,0.9970126407268418,0.9635298952126568,Tissue enriched,Detected in some
